,0,1,2,3,4
0,1.0,0.8478317092191088,0.6780471717018313,0.9055950526470493,0.9442856411197756
1,0.8478317092191088,1.0,0.9397760806148836,0.8052165376788698,0.8112763751477531
2,0.6780471717018313,0.9397760806148836,1.0,0.5857718917607867,0.6463319405162699
3,0.9055950526470493,0.8052165376788698,0.5857718917607867,1.0,0.7796445759051646
4,0.9442856411197756,0.8112763751477531,0.6463319405162699,0.7796445759051646,1.0
